"","ID","Gene_Symbol","Gene_Title","Entrez_Gene_ID"
"HEEBO-042-HCC42K6","HEEBO-042-HCC42K6","DNAJC30","DnaJ (Hsp40) homolog, subfamily C, member 30",84277
"HEEBO-042-HCC42K7","HEEBO-042-HCC42K7","LSMD1","LSM domain containing 1",84316
"HEEBO-042-HCC42K8","HEEBO-042-HCC42K8","CUL2","cullin 2",8453
"HEEBO-042-HCC42K9","HEEBO-042-HCC42K9","FCRLA","Fc receptor-like A",84824
"HEEBO-042-HCC42L1","HEEBO-042-HCC42L1","PPM1F","protein phosphatase, Mg2+/Mn2+ dependent, 1F",9647
"HEEBO-042-HCC42L10","HEEBO-042-HCC42L10","CDKN1A","cyclin-dependent kinase inhibitor 1A (p21, Cip1)",1026
"HEEBO-042-HCC42L11","HEEBO-042-HCC42L11","IFI44","interferon-induced protein 44",10561
"HEEBO-042-HCC42L13","HEEBO-042-HCC42L13","ACTL7A","actin-like 7A",10881
"HEEBO-042-HCC42L14","HEEBO-042-HCC42L14","RASSF1","Ras association (RalGDS/AF-6) domain family member 1",11186
"HEEBO-042-HCC42L15","HEEBO-042-HCC42L15","DUSP12","dual specificity phosphatase 12",11266
"HEEBO-042-HCC42L17","HEEBO-042-HCC42L17","GBP5","guanylate binding protein 5",115362
"HEEBO-042-HCC42L18","HEEBO-042-HCC42L18","FOXP4","forkhead box P4",116113
"HEEBO-042-HCC42L19","HEEBO-042-HCC42L19","MOGAT1","monoacylglycerol O-acyltransferase 1",116255
"HEEBO-042-HCC42L2","HEEBO-042-HCC42L2","HS2ST1","heparan sulfate 2-O-sulfotransferase 1",9653
"HEEBO-042-HCC42L20","HEEBO-042-HCC42L20","DCD","dermcidin",117159
"HEEBO-042-HCC42L21","HEEBO-042-HCC42L21","CLC","Charcot-Leyden crystal protein",1178
"HEEBO-042-HCC42L22","HEEBO-042-HCC42L22","CLCA1","chloride channel accessory 1",1179
"HEEBO-042-HCC42L23","HEEBO-042-HCC42L23","LINC00161","long intergenic non-protein coding RNA 161",118421
"HEEBO-042-HCC42L24","HEEBO-042-HCC42L24","CALHM3","calcium homeostasis modulator 3",119395
"HEEBO-042-HCC42L3","HEEBO-042-HCC42L3","MLEC","malectin",9761
"HEEBO-042-HCC42L4","HEEBO-042-HCC42L4","RGP1","RGP1 retrograde golgi transport homolog (S. cerevisiae)",9827
"HEEBO-042-HCC42L5","HEEBO-042-HCC42L5","URB1","URB1 ribosome biogenesis 1 homolog (S. cerevisiae)",9875
"HEEBO-042-HCC42L6","HEEBO-042-HCC42L6","","",NA
"HEEBO-042-HCC42L7","HEEBO-042-HCC42L7","MED16","mediator complex subunit 16",10025
"HEEBO-042-HCC42L8","HEEBO-042-HCC42L8","TSPAN1","tetraspanin 1",10103
"HEEBO-042-HCC42L9","HEEBO-042-HCC42L9","SLC25A15","solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15",10166
"HEEBO-042-HCC42M1","HEEBO-042-HCC42M1","OR4X2","olfactory receptor, family 4, subfamily X, member 2",119764
"HEEBO-042-HCC42M10","HEEBO-042-HCC42M10","CPT1B","carnitine palmitoyltransferase 1B (muscle)",1375
"HEEBO-042-HCC42M11","HEEBO-042-HCC42M11","","",NA
"HEEBO-042-HCC42M12","HEEBO-042-HCC42M12","FAM69B","family with sequence similarity 69, member B",138311
"HEEBO-042-HCC42M14","HEEBO-042-HCC42M14","","",NA
"HEEBO-042-HCC42M15","HEEBO-042-HCC42M15","ZNF280B","zinc finger protein 280B",140883
"HEEBO-042-HCC42M16","HEEBO-042-HCC42M16","PARP1","poly (ADP-ribose) polymerase 1",142
"HEEBO-042-HCC42M17","HEEBO-042-HCC42M17","VTI1A","Vesicle transport through interaction with t-SNAREs homolog 1A (yeast)",NA
"HEEBO-042-HCC42M18","HEEBO-042-HCC42M18","C14orf144","Chromosome 14 open reading frame 144",NA
"HEEBO-042-HCC42M19","HEEBO-042-HCC42M19","C14orf144","Chromosome 14 open reading frame 144",NA
"HEEBO-042-HCC42M2","HEEBO-042-HCC42M2","ADD3","adducin 3 (gamma)",120
"HEEBO-042-HCC42M20","HEEBO-042-HCC42M20","CSNK1D","casein kinase 1, delta",1453
"HEEBO-042-HCC42M21","HEEBO-042-HCC42M21","C14orf166B","chromosome 14 open reading frame 166B",145497
"HEEBO-042-HCC42M22","HEEBO-042-HCC42M22","ZNF688","zinc finger protein 688",146542
"HEEBO-042-HCC42M23","HEEBO-042-HCC42M23","MGAT5B","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B",146664
"HEEBO-042-HCC42M24","HEEBO-042-HCC42M24","DNAH2","dynein, axonemal, heavy chain 2",146754
"HEEBO-042-HCC42M6","HEEBO-042-HCC42M6","ZBTB8A","zinc finger and BTB domain containing 8A",653121
"HEEBO-042-HCC42M7","HEEBO-042-HCC42M7","OR10X1","olfactory receptor, family 10, subfamily X, member 1",128367
"HEEBO-042-HCC42M8","HEEBO-042-HCC42M8","COL6A1","collagen, type VI, alpha 1",1291
"HEEBO-042-HCC42M9","HEEBO-042-HCC42M9","CPT1A","carnitine palmitoyltransferase 1A (liver)",1374
"HEEBO-042-HCC42N10","HEEBO-042-HCC42N10","KANK4","KN motif and ankyrin repeat domains 4",163782
"HEEBO-042-HCC42N11","HEEBO-042-HCC42N11","DHX36","DEAH (Asp-Glu-Ala-His) box polypeptide 36",170506
"HEEBO-042-HCC42N12","HEEBO-042-HCC42N12","DRP2","dystrophin related protein 2",1821
"HEEBO-042-HCC42N13","HEEBO-042-HCC42N13","E2F2","E2F transcription factor 2",1870
"HEEBO-042-HCC42N14","HEEBO-042-HCC42N14","ECH1","enoyl CoA hydratase 1, peroxisomal",1891
"HEEBO-042-HCC42N15","HEEBO-042-HCC42N15","METTL15","methyltransferase like 15",196074
"HEEBO-042-HCC42N17","HEEBO-042-HCC42N17","PABPC1L","poly(A) binding protein, cytoplasmic 1-like",80336
"HEEBO-042-HCC42N18","HEEBO-042-HCC42N18","ALMS1P","Alstrom syndrome 1 pseudogene",200420
"HEEBO-042-HCC42N19","HEEBO-042-HCC42N19","CEP112","centrosomal protein 112kDa",201134
"HEEBO-042-HCC42N2","HEEBO-042-HCC42N2","METTL11B","methyltransferase like 11B",149281
"HEEBO-042-HCC42N20","HEEBO-042-HCC42N20","CCDC125","coiled-coil domain containing 125",202243
"HEEBO-042-HCC42N21","HEEBO-042-HCC42N21","TBCEL","tubulin folding cofactor E-like",219899
"HEEBO-042-HCC42N23","HEEBO-042-HCC42N23","C11orf82","chromosome 11 open reading frame 82",220042
"HEEBO-042-HCC42N24","HEEBO-042-HCC42N24","PHYHIPL","phytanoyl-CoA 2-hydroxylase interacting protein-like",84457
"HEEBO-042-HCC42N3","HEEBO-042-HCC42N3","LOC100505821","uncharacterized LOC100505821",100505821
"HEEBO-042-HCC42N4","HEEBO-042-HCC42N4","RP11-165H20.1","CHIA-like pseudogene",149620
"HEEBO-042-HCC42N5","HEEBO-042-HCC42N5","COMMD1","copper metabolism (Murr1) domain containing 1",150684
"HEEBO-042-HCC42N7","HEEBO-042-HCC42N7","LOC153811","Hypothetical protein LOC153811",NA
"HEEBO-042-HCC42N9","HEEBO-042-HCC42N9","TTC16","tetratricopeptide repeat domain 16",158248
"HEEBO-042-HCC42O1","HEEBO-042-HCC42O1","TMEM217","transmembrane protein 217",221468
"HEEBO-042-HCC42O11","HEEBO-042-HCC42O11","VRK3","Vaccinia related kinase 3",NA
"HEEBO-042-HCC42O12","HEEBO-042-HCC42O12","IFFO1","intermediate filament family orphan 1",25900
"HEEBO-042-HCC42O14","HEEBO-042-HCC42O14","ABCA12","ATP-binding cassette, sub-family A (ABC1), member 12",26154
"HEEBO-042-HCC42O15","HEEBO-042-HCC42O15","##noname##","Transcribed locus, strongly similar to NP_002293.2 leukocyte cell-derived chemotaxin-2 precursor [Homo sapiens]",NA
"HEEBO-042-HCC42O16","HEEBO-042-HCC42O16","OR2M4","olfactory receptor, family 2, subfamily M, member 4",26245
"HEEBO-042-HCC42O17","HEEBO-042-HCC42O17","IL36RN","interleukin 36 receptor antagonist",26525
"HEEBO-042-HCC42O18","HEEBO-042-HCC42O18","OR2H1","olfactory receptor, family 2, subfamily H, member 1",26716
"HEEBO-042-HCC42O19","HEEBO-042-HCC42O19","ABL2","v-abl Abelson murine leukemia viral oncogene homolog 2",27
"HEEBO-042-HCC42O2","HEEBO-042-HCC42O2","ARMC12","armadillo repeat containing 12",221481
"HEEBO-042-HCC42O20","HEEBO-042-HCC42O20","B9D1","B9 protein domain 1",27077
"HEEBO-042-HCC42O21","HEEBO-042-HCC42O21","FAM155B","family with sequence similarity 155, member B",27112
"HEEBO-042-HCC42O22","HEEBO-042-HCC42O22","GNG11","guanine nucleotide binding protein (G protein), gamma 11",2791
"HEEBO-042-HCC42O23","HEEBO-042-HCC42O23","CCDC153","coiled-coil domain containing 153",283152
"HEEBO-042-HCC42O24","HEEBO-042-HCC42O24","C16orf79","chromosome 16 open reading frame 79",283870
"HEEBO-042-HCC42O3","HEEBO-042-HCC42O3","FHL3","four and a half LIM domains 3",2275
"HEEBO-042-HCC42O4","HEEBO-042-HCC42O4","RPH3A","rabphilin 3A homolog (mouse)",22895
"HEEBO-042-HCC42O5","HEEBO-042-HCC42O5","KIAA0913","KIAA0913",23053
"HEEBO-042-HCC42O6","HEEBO-042-HCC42O6","WAPAL","wings apart-like homolog (Drosophila)",23063
"HEEBO-042-HCC42O7","HEEBO-042-HCC42O7","MTVR2","mouse mammary tumor virus receptor homolog 2",246754
"HEEBO-042-HCC42O8","HEEBO-042-HCC42O8","TMEM211","transmembrane protein 211",255349
"HEEBO-042-HCC42O9","HEEBO-042-HCC42O9","C17orf66","chromosome 17 open reading frame 66",256957
"HEEBO-042-HCC42P1","HEEBO-042-HCC42P1","LOC284009","Hypothetical LOC284009",NA
"HEEBO-042-HCC42P11","HEEBO-042-HCC42P11","BREA2","breast cancer estrogen-induced apoptosis 2",286076
"HEEBO-042-HCC42P12","HEEBO-042-HCC42P12","C9orf150","chromosome 9 open reading frame 150",286343
"HEEBO-042-HCC42P13","HEEBO-042-HCC42P13","MRPL15","mitochondrial ribosomal protein L15",29088
"HEEBO-042-HCC42P14","HEEBO-042-HCC42P14","SH3KBP1","SH3-domain kinase binding protein 1",30011
"HEEBO-042-HCC42P15","HEEBO-042-HCC42P15","SH3KBP1","SH3-domain kinase binding protein 1",30011
"HEEBO-042-HCC42P17","HEEBO-042-HCC42P17","ANXA6","annexin A6",309
"HEEBO-042-HCC42P18","HEEBO-042-HCC42P18","HLA-DOB","major histocompatibility complex, class II, DO beta",3112
"HEEBO-042-HCC42P19","HEEBO-042-HCC42P19","LOC338667","Hypothetical protein LOC338667",NA
"HEEBO-042-HCC42P2","HEEBO-042-HCC42P2","FAM171A2","family with sequence similarity 171, member A2",284069
"HEEBO-042-HCC42P20","HEEBO-042-HCC42P20","##noname##","Transcribed locus",NA
"HEEBO-042-HCC42P21","HEEBO-042-HCC42P21","C3orf35","chromosome 3 open reading frame 35",339883
"HEEBO-042-HCC42P22","HEEBO-042-HCC42P22","RGAG4","retrotransposon gag domain containing 4",340526
"HEEBO-042-HCC42P23","HEEBO-042-HCC42P23","","",NA
"HEEBO-042-HCC42P4","HEEBO-042-HCC42P4","DNAH2","Dynein, axonemal, heavy chain 2",NA
"HEEBO-042-HCC42P5","HEEBO-042-HCC42P5","NKIRAS2","NFKB inhibitor interacting Ras-like 2",28511
"HEEBO-042-HCC42P6","HEEBO-042-HCC42P6","","",NA
"HEEBO-042-HCC42P7","HEEBO-042-HCC42P7","LOC285326","uncharacterized LOC285326",285326
"HEEBO-042-HCC42P8","HEEBO-042-HCC42P8","LOC285378","Hypothetical protein LOC285378",NA
"HEEBO-042-HCC42P9","HEEBO-042-HCC42P9","LOC728723","Hypothetical LOC728723",NA
"HEEBO-043-HCC43A1","HEEBO-043-HCC43A1","","",NA
"HEEBO-043-HCC43A11","HEEBO-043-HCC43A11","C3P1","complement component 3 precursor pseudogene",388503
"HEEBO-043-HCC43A13","HEEBO-043-HCC43A13","ANKUB1","ankyrin repeat and ubiquitin domain containing 1",389161
"HEEBO-043-HCC43A14","HEEBO-043-HCC43A14","C6orf58","chromosome 6 open reading frame 58",352999
"HEEBO-043-HCC43A16","HEEBO-043-HCC43A16","OR5T3","olfactory receptor, family 5, subfamily T, member 3",390154
"HEEBO-043-HCC43A18","HEEBO-043-HCC43A18","ARHGAP1","Rho GTPase activating protein 1",392
"HEEBO-043-HCC43A2","HEEBO-043-HCC43A2","LNP1","leukemia NUP98 fusion partner 1",348801
"HEEBO-043-HCC43A20","HEEBO-043-HCC43A20","LOC100507240","Hypothetical LOC100507240",NA
"HEEBO-043-HCC43A21","HEEBO-043-HCC43A21","LOC100507351","uncharacterized LOC100507351",100507351
"HEEBO-043-HCC43A24","HEEBO-043-HCC43A24","LSP1","lymphocyte-specific protein 1",4046
"HEEBO-043-HCC43A3","HEEBO-043-HCC43A3","LOC348817","Hypothetical LOC348817",NA
"HEEBO-043-HCC43A4","HEEBO-043-HCC43A4","IGSF1","immunoglobulin superfamily, member 1",3547
"HEEBO-043-HCC43A6","HEEBO-043-HCC43A6","KCNN1","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1",3780
"HEEBO-043-HCC43A8","HEEBO-043-HCC43A8","KRT9","keratin 9",3857
"HEEBO-043-HCC43B1","HEEBO-043-HCC43B1","LTB","lymphotoxin beta (TNF superfamily, member 3)",4050
"HEEBO-043-HCC43B10","HEEBO-043-HCC43B10","","",NA
"HEEBO-043-HCC43B2","HEEBO-043-HCC43B2","LTBP2","latent transforming growth factor beta binding protein 2",4053
"HEEBO-043-HCC43B20","HEEBO-043-HCC43B20","","",NA
"HEEBO-043-HCC43B22","HEEBO-043-HCC43B22","MYBL1","v-myb myeloblastosis viral oncogene homolog (avian)-like 1",4603
"HEEBO-043-HCC43B23","HEEBO-043-HCC43B23","NDUFA1","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa",4694
"HEEBO-043-HCC43B24","HEEBO-043-HCC43B24","ATOX1","ATX1 antioxidant protein 1 homolog (yeast)",475
"HEEBO-043-HCC43B3","HEEBO-043-HCC43B3","MAX","MYC associated factor X",4149
"HEEBO-043-HCC43B4","HEEBO-043-HCC43B4","MGAT5","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase",4249
"HEEBO-043-HCC43B5","HEEBO-043-HCC43B5","MIP","major intrinsic protein of lens fiber",4284
"HEEBO-043-HCC43B7","HEEBO-043-HCC43B7","ARHGEF33","Rho guanine nucleotide exchange factor (GEF) 33",100271715
"HEEBO-043-HCC43B9","HEEBO-043-HCC43B9","TAF8","TAF8 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 43kDa",NA
"HEEBO-043-HCC43C1","HEEBO-043-HCC43C1","NNMT","nicotinamide N-methyltransferase",4837
"HEEBO-043-HCC43C10","HEEBO-043-HCC43C10","CABP5","calcium binding protein 5",56344
"HEEBO-043-HCC43C11","HEEBO-043-HCC43C11","STYXL1","serine/threonine/tyrosine interacting-like 1",51657
"HEEBO-043-HCC43C12","HEEBO-043-HCC43C12","HSPB11","heat shock protein family B (small), member 11",51668
"HEEBO-043-HCC43C13","HEEBO-043-HCC43C13","UIMC1","ubiquitin interaction motif containing 1",51720
"HEEBO-043-HCC43C14","HEEBO-043-HCC43C14","PLCG2","phospholipase C, gamma 2 (phosphatidylinositol-specific)",5336
"HEEBO-043-HCC43C16","HEEBO-043-HCC43C16","S1PR5","sphingosine-1-phosphate receptor 5",53637
"HEEBO-043-HCC43C17","HEEBO-043-HCC43C17","ATP5O","ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",539
"HEEBO-043-HCC43C2","HEEBO-043-HCC43C2","NTF3","neurotrophin 3",4908
"HEEBO-043-HCC43C20","HEEBO-043-HCC43C20","LOC100128107","Hypothetical protein LOC100128107",NA
"HEEBO-043-HCC43C21","HEEBO-043-HCC43C21","LOC732275","uncharacterized LOC732275",732275
"HEEBO-043-HCC43C22","HEEBO-043-HCC43C22","PPP2R2D","protein phosphatase 2, regulatory subunit B, delta",55844
"HEEBO-043-HCC43C23","HEEBO-043-HCC43C23","MAPK3","mitogen-activated protein kinase 3",5595
"HEEBO-043-HCC43C5","HEEBO-043-HCC43C5","MRPL37","Mitochondrial ribosomal protein L37",NA
"HEEBO-043-HCC43C6","HEEBO-043-HCC43C6","KLF3","Kruppel-like factor 3 (basic)",51274
"HEEBO-043-HCC43C7","HEEBO-043-HCC43C7","PCDH12","protocadherin 12",51294
"HEEBO-043-HCC43C8","HEEBO-043-HCC43C8","POP5","processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)",51367
"HEEBO-043-HCC43C9","HEEBO-043-HCC43C9","ATP6V1D","ATPase, H+ transporting, lysosomal 34kDa, V1 subunit D",51382
"HEEBO-043-HCC43D1","HEEBO-043-HCC43D1","PSKH1","protein serine kinase H1",5681
"HEEBO-043-HCC43D10","HEEBO-043-HCC43D10","REG1B","regenerating islet-derived 1 beta",5968
"HEEBO-043-HCC43D11","HEEBO-043-HCC43D11","RHEB","Ras homolog enriched in brain",6009
"HEEBO-043-HCC43D12","HEEBO-043-HCC43D12","RHO","rhodopsin",6010
"HEEBO-043-HCC43D13","HEEBO-043-HCC43D13","GRK1","G protein-coupled receptor kinase 1",6011
"HEEBO-043-HCC43D14","HEEBO-043-HCC43D14","SLC25A19","solute carrier family 25 (mitochondrial thiamine pyrophosphate carrier), member 19",60386
"HEEBO-043-HCC43D15","HEEBO-043-HCC43D15","RPS6KA3","ribosomal protein S6 kinase, 90kDa, polypeptide 3",6197
"HEEBO-043-HCC43D16","HEEBO-043-HCC43D16","SCP2","sterol carrier protein 2",6342
"HEEBO-043-HCC43D17","HEEBO-043-HCC43D17","CXCL11","chemokine (C-X-C motif) ligand 11",6373
"HEEBO-043-HCC43D18","HEEBO-043-HCC43D18","SRR","serine racemase",63826
"HEEBO-043-HCC43D19","HEEBO-043-HCC43D19","UBE2O","ubiquitin-conjugating enzyme E2O",63893
"HEEBO-043-HCC43D2","HEEBO-043-HCC43D2","BBX","bobby sox homolog (Drosophila)",56987
"HEEBO-043-HCC43D20","HEEBO-043-HCC43D20","RBKS","ribokinase",64080
"HEEBO-043-HCC43D21","HEEBO-043-HCC43D21","EPB41L4A","erythrocyte membrane protein band 4.1 like 4A",64097
"HEEBO-043-HCC43D23","HEEBO-043-HCC43D23","SRSF1","serine/arginine-rich splicing factor 1",6426
"HEEBO-043-HCC43D24","HEEBO-043-HCC43D24","GLI1","GLI family zinc finger 1",2735
"HEEBO-043-HCC43D3","HEEBO-043-HCC43D3","AVEN","apoptosis, caspase activation inhibitor",57099
"HEEBO-043-HCC43D5","HEEBO-043-HCC43D5","AHRR","aryl-hydrocarbon receptor repressor",57491
"HEEBO-043-HCC43D7","HEEBO-043-HCC43D7","DNAH2","Dynein, axonemal, heavy chain 2",NA
"HEEBO-043-HCC43D8","HEEBO-043-HCC43D8","PLEKHA4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4",57664
"HEEBO-043-HCC43D9","HEEBO-043-HCC43D9","","",NA
"HEEBO-043-HCC43E1","HEEBO-043-HCC43E1","RMND5A","required for meiotic nuclear division 5 homolog A (S. cerevisiae)",64795
"HEEBO-043-HCC43E10","HEEBO-043-HCC43E10","TJP1","tight junction protein 1 (zona occludens 1)",7082
"HEEBO-043-HCC43E11","HEEBO-043-HCC43E11","TNP1","transition protein 1 (during histone to protamine replacement)",7141
"HEEBO-043-HCC43E12","HEEBO-043-HCC43E12","WNT10B","wingless-type MMTV integration site family, member 10B",7480
"HEEBO-043-HCC43E14","HEEBO-043-HCC43E14","CACNB3","calcium channel, voltage-dependent, beta 3 subunit",784
"HEEBO-043-HCC43E15","HEEBO-043-HCC43E15","CRELD1","cysteine-rich with EGF-like domains 1",78987
"HEEBO-043-HCC43E16","HEEBO-043-HCC43E16","ELOVL6","ELOVL fatty acid elongase 6",79071
"HEEBO-043-HCC43E17","HEEBO-043-HCC43E17","HAUS3","HAUS augmin-like complex, subunit 3",NA
"HEEBO-043-HCC43E18","HEEBO-043-HCC43E18","NKAIN1","Na+/K+ transporting ATPase interacting 1",79570
"HEEBO-043-HCC43E2","HEEBO-043-HCC43E2","USP46","ubiquitin specific peptidase 46",64854
"HEEBO-043-HCC43E20","HEEBO-043-HCC43E20","PIP4K2C","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",79837
"HEEBO-043-HCC43E21","HEEBO-043-HCC43E21","DHDDS","dehydrodolichyl diphosphate synthase",79947
"HEEBO-043-HCC43E22","HEEBO-043-HCC43E22","MLL","Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)",NA
"HEEBO-043-HCC43E23","HEEBO-043-HCC43E23","C6orf208","chromosome 6 open reading frame 208",80069
"HEEBO-043-HCC43E24","HEEBO-043-HCC43E24","ACSF2","acyl-CoA synthetase family member 2",80221
"HEEBO-043-HCC43E3","HEEBO-043-HCC43E3","SLC5A4","solute carrier family 5 (low affinity glucose cotransporter), member 4",6527
"HEEBO-043-HCC43E4","HEEBO-043-HCC43E4","SNAPC2","small nuclear RNA activating complex, polypeptide 2, 45kDa",6618
"HEEBO-043-HCC43E5","HEEBO-043-HCC43E5","STAT3","signal transducer and activator of transcription 3 (acute-phase response factor)",6774
"HEEBO-043-HCC43E6","HEEBO-043-HCC43E6","TACC1","transforming, acidic coiled-coil containing protein 1",6867
"HEEBO-043-HCC43E7","HEEBO-043-HCC43E7","TCP11","t-complex 11 homolog (mouse)",6954
"HEEBO-043-HCC43E8","HEEBO-043-HCC43E8","TCTA","T-cell leukemia translocation altered gene",6988
"HEEBO-043-HCC43F1","HEEBO-043-HCC43F1","PTP4A2","protein tyrosine phosphatase type IVA, member 2",8073
"HEEBO-043-HCC43F10","HEEBO-043-HCC43F10","ZNF394","zinc finger protein 394",84124
"HEEBO-043-HCC43F12","HEEBO-043-HCC43F12","","",NA
"HEEBO-043-HCC43F13","HEEBO-043-HCC43F13","FAR1","fatty acyl CoA reductase 1",84188
"HEEBO-043-HCC43F14","HEEBO-043-HCC43F14","ZNF282","zinc finger protein 282",8427
"HEEBO-043-HCC43F15","HEEBO-043-HCC43F15","CASQ1","calsequestrin 1 (fast-twitch, skeletal muscle)",844
"HEEBO-043-HCC43F16","HEEBO-043-HCC43F16","COL25A1","Collagen, type XXV, alpha 1",NA
"HEEBO-043-HCC43F19","HEEBO-043-HCC43F19","SFT2D3","SFT2 domain containing 3",84826
"HEEBO-043-HCC43F20","HEEBO-043-HCC43F20","STK16","serine/threonine kinase 16",8576
"HEEBO-043-HCC43F22","HEEBO-043-HCC43F22","MFSD5","major facilitator superfamily domain containing 5",84975
"HEEBO-043-HCC43F23","HEEBO-043-HCC43F23","FCN3","ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen)",8547
"HEEBO-043-HCC43F4","HEEBO-043-HCC43F4","FIP1L1","FIP1 like 1 (S. cerevisiae)",81608
"HEEBO-043-HCC43F5","HEEBO-043-HCC43F5","DIAPH3","diaphanous homolog 3 (Drosophila)",81624
"HEEBO-043-HCC43F6","HEEBO-043-HCC43F6","GDF5","growth differentiation factor 5",8200
"HEEBO-043-HCC43F7","HEEBO-043-HCC43F7","CAPN3","calpain 3, (p94)",825
"HEEBO-043-HCC43F8","HEEBO-043-HCC43F8","AKR1E2","aldo-keto reductase family 1, member E2",83592
"HEEBO-043-HCC43F9","HEEBO-043-HCC43F9","RASSF5","Ras association (RalGDS/AF-6) domain family member 5",83593
"HEEBO-043-HCC43G1","HEEBO-043-HCC43G1","B3GALT1","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1",8708
"HEEBO-043-HCC43G10","HEEBO-043-HCC43G10","TBL1Y","transducin (beta)-like 1, Y-linked",90665
"HEEBO-043-HCC43G12","HEEBO-043-HCC43G12","CACNA2D4","calcium channel, voltage-dependent, alpha 2/delta subunit 4",93589
"HEEBO-043-HCC43G13","HEEBO-043-HCC43G13","NRXN1","neurexin 1",9378
"HEEBO-043-HCC43G14","HEEBO-043-HCC43G14","GRAP2","GRB2-related adaptor protein 2",9402
"HEEBO-043-HCC43G19","HEEBO-043-HCC43G19","FAM53B","family with sequence similarity 53, member B",9679
"HEEBO-043-HCC43G2","HEEBO-043-HCC43G2","TNFSF9","tumor necrosis factor (ligand) superfamily, member 9",8744
"HEEBO-043-HCC43G20","HEEBO-043-HCC43G20","IP6K1","inositol hexakisphosphate kinase 1",9807
"HEEBO-043-HCC43G21","HEEBO-043-HCC43G21","ZEB2","zinc finger E-box binding homeobox 2",9839
"HEEBO-043-HCC43G22","HEEBO-043-HCC43G22","REC8","REC8 homolog (yeast)",9985
"HEEBO-043-HCC43G24","HEEBO-043-HCC43G24","HIPK3","homeodomain interacting protein kinase 3",10114
"HEEBO-043-HCC43G3","HEEBO-043-HCC43G3","WISP3","WNT1 inducible signaling pathway protein 3",8838
"HEEBO-043-HCC43G4","HEEBO-043-HCC43G4","RRP36","ribosomal RNA processing 36 homolog (S. cerevisiae)",88745
"HEEBO-043-HCC43G5","HEEBO-043-HCC43G5","","",NA
"HEEBO-043-HCC43G6","HEEBO-043-HCC43G6","LPIN3","lipin 3",64900
"HEEBO-043-HCC43G7","HEEBO-043-HCC43G7","ZNF439","zinc finger protein 439",90594
"HEEBO-043-HCC43G8","HEEBO-043-HCC43G8","C6orf176","Chromosome 6 open reading frame 176",NA
"HEEBO-043-HCC43G9","HEEBO-043-HCC43G9","SYT7","synaptotagmin VII",9066
"HEEBO-043-HCC43H1","HEEBO-043-HCC43H1","ZNF263","zinc finger protein 263",10127
"HEEBO-043-HCC43H10","HEEBO-043-HCC43H10","CCDC104","coiled-coil domain containing 104",112942
"HEEBO-043-HCC43H11","HEEBO-043-HCC43H11","LMTK3","lemur tyrosine kinase 3",114783
"HEEBO-043-HCC43H12","HEEBO-043-HCC43H12","KIAA1908","uncharacterized LOC114796",114796
"HEEBO-043-HCC43H13","HEEBO-043-HCC43H13","CIRBP","Cold inducible RNA binding protein",NA
"HEEBO-043-HCC43H14","HEEBO-043-HCC43H14","GPR62","G protein-coupled receptor 62",118442
